visit_id,user_id,channel_id,platform,stat_date,pv,click,quit,stay_duration
5933,USER0001,QD1014,IOS,2016-02-15,15,2,4,324
8955,USER0002,QD1019,IOS,2016-02-15,13,2,4,792
2013,USER0003,QD1011,IOS,2016-02-15,13,4,4,1800
4308,USER0004,QD1010,IOS,2016-02-15,14,3,4,1692
5985,USER0005,QD1020,IOS,2016-02-15,7,5,4,1800
6690,USER0006,QD1012,IOS,2016-02-15,7,3,4,144
1432,USER0007,QD1008,IOS,2016-02-15,8,2,4,396
6582,USER0008,QD1005,IOS,2016-02-15,8,3,4,1116
3342,USER0009,QD1017,IOS,2016-02-15,10,3,4,1404
3119,USER0010,QD1017,IOS,2016-02-15,6,5,4,252
8170,USER0011,QD1017,IOS,2016-02-15,12,2,4,1044
4939,USER0012,QD1004,IOS,2016-02-15,11,2,4,1008
7589,USER0013,QD1003,移动浏览器,2016-02-15,10,5,4,108
9732,USER0014,QD1002,移动浏览器,2016-02-15,10,6,4,1224
3468,USER0015,QD1018,移动浏览器,2016-02-15,6,6,4,576
5349,USER0016,QD1013,移动浏览器,2016-02-15,14,6,5,1368
7706,USER0017,QD1003,移动浏览器,2016-02-15,10,4,4,180
6339,USER0018,QD1011,IOS,2016-02-16,13,4,4,180
2378,USER0019,QD1005,IOS,2016-02-16,5,4,4,648
8594,USER0020,QD1010,Android,2016-02-16,12,1,4,1656
2448,USER0105,QD1016,Android,2015-10-04,18,8,4,3600
9575,USER0106,QD1019,Android,2015-10-04,21,13,4,4824
7275,USER0107,QD1010,Android,2015-10-04,20,9,4,6228
4350,USER0108,QD1011,IOS,2015-10-04,27,7,5,11124
3304,USER0109,QD1007,IOS,2015-10-04,29,8,5,3852
2264,USER0110,QD1018,IOS,2015-10-04,12,12,3,9000
9029,USER0111,QD1020,IOS,2015-10-04,21,6,4,14004
8782,USER0112,QD1009,IOS,2015-10-04,14,6,3,9648
4375,USER0113,QD1015,IOS,2015-10-04,25,8,5,10764
8083,USER0114,QD1006,IOS,2015-10-04,26,14,5,11628
7988,USER0115,QD1018,IOS,2015-10-04,23,5,4,5076
7732,USER0116,QD1002,IOS,2015-10-04,12,13,3,12060
3994,USER0117,QD1008,IOS,2015-10-04,21,15,4,9036
1289,USER0118,QD1016,IOS,2015-10-04,28,7,5,9324
1441,USER0119,QD1006,IOS,2015-10-04,21,9,4,12852
8969,USER0120,QD1012,IOS,2015-10-04,15,9,4,5436
2429,USER0121,QD1020,IOS,2015-10-04,26,10,5,10728
5903,USER0122,QD1018,IOS,2015-10-04,16,7,4,14040
3617,USER0123,QD1010,IOS,2015-10-04,29,8,5,4572
2156,USER0124,QD1018,IOS,2015-10-04,26,10,5,6156
8034,USER0125,QD1006,移动浏览器,2015-10-04,10,4,3,8856
9192,USER0126,QD1005,移动浏览器,2015-10-04,5,1,3,13824
2920,USER0127,QD1014,Android,2015-10-05,24,6,4,4428
3986,USER0128,QD1010,Android,2015-10-05,29,9,5,12276
3730,USER0129,QD1008,Android,2015-10-05,14,12,3,12168
6931,USER0130,QD1002,Android,2015-10-05,21,9,4,12636
4963,USER0131,QD1016,Android,2015-10-05,21,10,4,9072
9556,USER0132,QD1001,Android,2015-10-05,27,9,5,11052
1484,USER0133,QD1008,Android,2015-10-05,28,10,5,4896
7785,USER0134,QD1017,Android,2015-10-05,14,13,3,12528
4103,USER0135,QD1002,IOS,2015-10-05,19,11,4,5544
8590,USER0136,QD1020,IOS,2015-10-05,16,11,4,12888
4585,USER0137,QD1001,IOS,2015-10-05,19,7,4,11700
9778,USER0138,QD1005,IOS,2015-10-05,24,5,4,9432
5370,USER0139,QD1018,IOS,2015-10-05,22,7,4,10620
9821,USER0140,QD1017,IOS,2015-10-05,24,7,4,7956
1069,USER0141,QD1017,IOS,2015-10-05,11,6,3,6624
6581,USER0142,QD1007,IOS,2015-10-05,18,8,4,11448
3175,USER0143,QD1010,IOS,2015-10-05,23,14,4,10764
4809,USER0144,QD1012,IOS,2015-10-05,23,14,4,6372
6925,USER0145,QD1022,IOS,2015-10-05,17,15,4,4536
5747,USER0146,QD1013,IOS,2015-10-05,24,10,4,7668
4110,USER0147,QD1019,IOS,2015-10-05,18,15,4,5508
7369,USER0148,QD1012,IOS,2015-10-05,28,7,5,12348
1805,USER0149,QD1002,IOS,2015-10-05,27,6,5,12024
5890,USER0150,QD1016,移动浏览器,2015-10-05,6,5,3,6048
3064,USER0151,QD1011,移动浏览器,2015-10-05,11,3,3,5580
1708,USER0152,QD1009,移动浏览器,2015-10-05,20,5,4,14040
9094,USER0153,QD1016,移动浏览器,2015-10-05,12,4,3,13752
1562,USER0154,QD1006,移动浏览器,2015-10-05,24,1,4,6264
1212,USER0155,QD1011,移动浏览器,2015-10-05,8,1,3,5112
6827,USER0156,QD1011,移动浏览器,2015-10-05,20,2,4,9792
1846,USER0157,QD1014,Android,2015-10-06,19,7,4,6948
8668,USER0158,QD1014,Android,2015-10-06,12,11,3,4644
6394,USER0159,QD1013,Android,2015-10-06,10,6,3,8064
1210,USER0160,QD1019,Android,2015-10-06,15,6,4,11988
5500,USER0161,QD1015,Android,2015-10-06,18,14,4,9972
4116,USER0162,QD1011,Android,2015-10-06,12,11,3,3636
4638,USER0163,QD1001,IOS,2015-10-06,17,8,4,10260
1299,USER0164,QD1017,IOS,2015-10-06,17,10,4,5616
8895,USER0165,QD1019,IOS,2015-10-06,14,10,3,9144
6102,USER0166,QD1012,IOS,2015-10-06,12,7,3,12312
3683,USER0167,QD1017,IOS,2015-10-06,15,6,4,10260
3280,USER0168,QD1017,IOS,2015-10-06,28,6,5,13428
9293,USER0169,QD1016,IOS,2015-10-06,29,14,5,8496
8709,USER0170,QD1016,IOS,2015-10-06,16,10,4,7452
5447,USER0171,QD1007,IOS,2015-10-06,15,14,4,13212
5047,USER0172,QD1020,IOS,2015-10-06,14,7,3,5508
3842,USER0173,QD1002,IOS,2015-10-06,10,5,3,11340
9735,USER0174,QD1005,IOS,2015-10-06,12,7,3,3888
6168,USER0175,QD1019,IOS,2015-10-06,12,5,3,9360
6985,USER0176,QD1017,IOS,2015-10-06,15,5,4,13248
4823,USER0177,QD1011,IOS,2015-10-06,14,11,3,7776
5622,USER0178,QD1020,IOS,2015-10-06,27,6,5,9756
8577,USER0179,QD1018,移动浏览器,2015-10-06,15,3,4,12888
2888,USER0180,QD1013,Android,2015-10-07,21,12,4,6444
6784,USER0181,QD1020,Android,2015-10-07,28,14,5,4248
5108,USER0182,QD1006,Android,2015-10-07,19,13,4,9216
4582,USER0183,QD1008,Android,2015-10-07,19,8,4,8676
7185,USER0184,QD1018,Android,2015-10-07,16,8,4,14256
9482,USER0185,QD1017,Android,2015-10-07,22,6,4,8244
2115,USER0186,QD1004,Android,2015-10-07,23,12,4,9612
8071,USER0187,QD1012,Android,2015-10-07,29,15,5,5652
7244,USER0188,QD1019,Android,2015-10-07,28,15,5,10404
2984,USER0189,QD1017,Android,2015-10-07,12,6,3,3672
4204,USER0190,QD1004,IOS,2015-10-07,23,7,4,9828
3038,USER0191,QD1015,IOS,2015-10-07,18,10,4,9108
2657,USER0192,QD1008,IOS,2015-10-07,24,8,4,6732
4598,USER0193,QD1020,IOS,2015-10-07,12,11,3,11484
4193,USER0194,QD1012,IOS,2015-10-07,13,5,3,10440
3870,USER0195,QD1008,IOS,2015-10-07,28,6,5,9576
6294,USER0196,QD1016,IOS,2015-10-07,19,10,4,10080
5123,USER0197,QD1018,IOS,2015-10-07,23,14,4,9576
8000,USER0198,QD1020,IOS,2015-10-07,25,9,5,7020
4186,USER0199,QD1001,IOS,2015-10-07,23,7,4,8496
2881,USER0200,QD1013,IOS,2015-10-07,17,13,4,12060
8049,USER0201,QD1008,IOS,2015-10-07,21,13,4,5868
9235,USER0202,QD1019,IOS,2015-10-07,11,14,3,13104
9857,USER0203,QD1001,IOS,2015-10-07,14,9,3,10080
6923,USER0204,QD1003,IOS,2015-10-07,18,10,4,5868
6962,USER0205,QD1016,IOS,2015-10-07,21,7,4,9468
6123,USER0206,QD1021,IOS,2015-10-07,28,12,5,7164
1379,USER0207,QD1010,IOS,2015-10-07,21,11,4,9432
2569,USER0208,QD1003,IOS,2015-10-07,11,5,3,9324
3259,USER0209,QD1013,Android,2015-10-08,11,4,4,936
1637,USER0210,QD1013,Android,2015-10-08,15,3,6,252
1998,USER0211,QD1017,Android,2015-10-08,10,3,5,1296
4297,USER0212,QD1013,IOS,2015-10-08,15,3,5,396
3560,USER0213,QD1005,IOS,2015-10-08,13,2,6,576
1362,USER0214,QD1006,移动浏览器,2015-10-08,9,2,5,1224
6631,USER0215,QD1003,Android,2015-10-09,7,2,5,900
9464,USER0216,QD1005,Android,2015-10-09,9,1,5,1188
8739,USER0217,QD1019,IOS,2015-10-09,11,4,4,396
9493,USER0218,QD1009,Android,2015-10-09,11,5,4,108
3752,USER0219,QD1016,IOS,2015-10-09,9,4,5,1152
4321,USER0220,QD1005,IOS,2015-10-09,11,3,5,612
7391,USER0221,QD1003,IOS,2015-10-09,10,2,6,756
5026,USER0222,QD1006,移动浏览器,2015-10-09,6,5,5,1728
5819,USER0223,QD1005,Android,2015-10-10,9,4,4,900
1240,USER0224,QD1019,IOS,2015-10-10,11,6,4,1692
4781,USER0225,QD1007,移动浏览器,2015-10-10,7,5,5,1008
2616,USER0226,QD1022,Android,2015-10-11,5,2,4,468
4905,USER0227,QD1019,Android,2015-10-11,6,3,5,1404
1925,USER0228,QD1009,Android,2015-10-11,12,4,4,180
2831,USER0229,QD1014,Android,2015-10-11,12,6,4,108
1156,USER0230,QD1014,Android,2015-10-12,8,4,4,1656
7046,USER0231,QD1004,IOS,2015-10-12,9,6,4,1548
8756,USER0232,QD1016,IOS,2015-10-12,7,2,4,936
8112,USER0233,QD1004,IOS,2015-10-12,6,5,4,684
8166,USER0234,QD1007,IOS,2015-10-12,11,3,4,360
3818,USER0235,QD1010,Android,2015-10-13,14,4,4,1692
5018,USER0236,QD1005,Android,2015-10-13,6,1,4,1152
1101,USER0237,QD1005,Android,2015-10-13,14,3,4,144
6756,USER0238,QD1006,Android,2015-10-13,9,4,4,324
3190,USER0239,QD1010,IOS,2015-10-13,14,1,4,972
2456,USER0240,QD1014,移动浏览器,2015-10-13,14,2,4,828
3194,USER0241,QD1006,Android,2015-10-14,10,5,4,1188
1050,USER0242,QD1017,IOS,2015-10-14,7,3,4,1152
8906,USER0243,QD1013,IOS,2015-10-14,5,5,4,108
3277,USER0244,QD1010,Android,2015-10-15,12,2,4,360
4606,USER0245,QD1020,IOS,2015-10-15,13,2,4,432
5688,USER0246,QD1011,IOS,2015-10-15,7,5,4,756
2081,USER0247,QD1016,IOS,2015-10-15,11,6,4,1296
5524,USER0248,QD1013,IOS,2015-10-15,6,2,4,1728
5762,USER0249,QD1003,IOS,2015-10-15,7,1,4,0
1346,USER0250,QD1005,IOS,2015-10-15,12,4,4,504
9512,USER0251,QD1006,IOS,2015-10-15,14,4,4,1188
1656,USER0252,QD1010,移动浏览器,2015-10-15,9,1,4,1476
5737,USER0253,QD1012,IOS,2015-10-16,15,2,4,792
8999,USER0254,QD1008,IOS,2015-10-16,8,1,4,1476
3054,USER0255,QD1006,IOS,2015-10-16,10,2,4,576
4354,USER0256,QD1007,IOS,2015-10-16,9,5,4,144
1213,USER0257,QD1003,IOS,2015-10-16,15,3,4,1008
5392,USER0258,QD1012,移动浏览器,2015-10-16,9,3,4,972
6892,USER0259,QD1017,Android,2015-10-17,13,1,4,1476
1336,USER0260,QD1009,IOS,2015-10-17,11,3,4,972
8098,USER0261,QD1002,IOS,2015-10-17,13,2,4,144
8561,USER0262,QD1005,IOS,2015-10-17,12,2,4,576
1941,USER0263,QD1011,IOS,2015-10-18,10,5,4,864
1173,USER0264,QD1017,Android,2015-10-18,14,5,4,1548
7240,USER0234,QD1018,Android,2015-10-18,9,5,4,468
4805,USER0001,QD1005,Android,2015-10-18,10,2,4,684
1954,USER0002,QD1012,移动浏览器,2015-10-18,10,5,4,720
8414,USER0003,QD1001,Android,2015-10-19,6,3,5,1800
5629,USER0004,QD1007,IOS,2015-10-19,10,2,4,36
7218,USER0005,QD1013,IOS,2015-10-19,8,6,4,468
5032,USER0006,QD1008,IOS,2015-10-19,12,2,4,684
7366,USER0007,QD1002,Android,2015-10-20,12,2,5,1584
5642,USER0008,QD1002,Android,2015-10-20,11,5,4,108
3359,USER0009,QD1011,IOS,2015-10-20,11,2,4,1584
6576,USER0010,QD1006,Android,2015-10-21,7,5,4,1368
3942,USER0011,QD1013,Android,2015-10-21,5,6,4,900
1378,USER0012,QD1011,IOS,2015-10-21,9,4,4,1296
2370,USER0013,QD1002,Android,2015-10-22,8,3,4,108
4785,USER0014,QD1003,Android,2015-10-22,13,3,4,1692
8529,USER0015,QD1007,Android,2015-10-22,10,3,4,396
7726,USER0016,QD1007,Android,2015-10-22,14,3,4,540
1826,USER0017,QD1015,Android,2015-10-23,13,3,4,1044
5821,USER0018,QD1017,Android,2015-10-23,8,2,4,1224
1986,USER0019,QD1011,Android,2015-10-23,6,1,4,144
8752,USER0020,QD1003,IOS,2015-10-23,10,3,4,1440
6362,USER0021,QD1004,移动浏览器,2015-10-23,14,4,4,180
7097,USER0022,QD1003,Android,2015-10-24,14,1,4,936
7690,USER0023,QD1018,Android,2015-10-24,10,3,4,576
9022,USER0024,QD1022,Android,2015-10-24,9,3,4,288
6020,USER0025,QD1021,IOS,2015-10-24,13,2,4,648
8564,USER0026,QD1002,移动浏览器,2015-10-24,11,2,4,1476
2237,USER0027,QD1009,Android,2015-10-25,12,3,4,1296
6379,USER0028,QD1004,Android,2015-10-25,8,2,4,684
1495,USER0029,QD1018,Android,2015-10-25,6,3,4,576
1191,USER0030,QD1005,IOS,2015-10-25,7,2,4,1368
2174,USER0031,QD1017,IOS,2015-10-25,11,5,4,972
1665,USER0032,QD1015,Android,2015-10-26,10,2,4,72
8497,USER0033,QD1007,IOS,2015-10-26,8,4,4,288
1843,USER0034,QD1003,IOS,2015-10-26,10,4,4,468
7880,USER0035,QD1010,IOS,2015-10-26,11,5,4,1656
4923,USER0036,QD1021,IOS,2015-10-27,13,4,4,972
5744,USER0037,QD1017,Android,2015-10-27,13,5,4,648
6730,USER0038,QD1019,Android,2015-10-27,6,2,4,432
4561,USER0039,QD1002,Android,2015-10-27,12,4,4,180
2465,USER0040,QD1014,Android,2015-10-27,7,4,4,1116
1589,USER0041,QD1005,Android,2015-10-27,8,4,4,1440
8877,USER0042,QD1015,IOS,2015-10-28,7,4,4,324
6387,USER0043,QD1019,IOS,2015-10-28,13,5,4,1512
9350,USER0044,QD1006,IOS,2015-10-28,14,2,4,72
6653,USER0045,QD1015,移动浏览器,2015-10-28,15,6,4,180
4787,USER0046,QD1019,移动浏览器,2015-10-28,8,1,4,1332
9359,USER0047,QD1009,IOS,2015-10-29,6,6,4,900
2175,USER0048,QD1003,IOS,2015-10-29,6,4,4,576
3410,USER0049,QD1009,IOS,2015-10-29,14,6,4,1296
5427,USER0050,QD1009,IOS,2015-10-29,6,4,4,1296
4690,USER0051,QD1003,移动浏览器,2015-10-29,8,3,4,684
2593,USER0052,QD1020,移动浏览器,2015-10-29,6,3,4,144
1219,USER0053,QD1009,移动浏览器,2015-10-29,8,3,4,1260
1593,USER0054,QD1005,Android,2015-10-30,11,3,4,1512
5367,USER0055,QD1013,Android,2015-10-30,5,4,4,1260
3477,USER0056,QD1021,Android,2015-10-30,8,3,4,792
3936,USER0057,QD1008,IOS,2015-10-30,6,3,4,1080
1322,USER0058,QD1011,移动浏览器,2015-10-30,9,4,4,1080
6801,USER0059,QD1004,IOS,2015-10-31,13,3,4,540
5328,USER0060,QD1016,移动浏览器,2015-10-31,11,4,5,864
5789,USER0061,QD1007,Android,2015-11-01,10,1,4,108
9141,USER0062,QD1010,Android,2015-11-01,9,1,4,216
9477,USER0063,QD1009,Android,2015-11-01,5,3,4,828
5481,USER0064,QD1016,IOS,2015-11-01,6,5,4,1764
1290,USER0065,QD1021,IOS,2015-11-01,10,1,4,576
2087,USER0066,QD1007,IOS,2015-11-01,14,5,4,36
2819,USER0067,QD1008,IOS,2015-11-01,8,3,4,972
3623,USER0068,QD1005,Android,2015-11-02,14,4,4,1404
6249,USER0069,QD1020,Android,2015-11-02,10,5,4,504
9115,USER0070,QD1002,IOS,2015-11-02,6,1,4,1008
7435,USER0071,QD1018,IOS,2015-11-02,6,1,4,972
6529,USER0072,QD1011,IOS,2015-11-02,14,3,4,1548
5929,USER0073,QD1012,Android,2015-11-03,9,6,4,1620
8383,USER0074,QD1019,Android,2015-11-03,7,2,4,1440
8238,USER0075,QD1014,Android,2015-11-03,6,3,4,720
6093,USER0076,QD1017,IOS,2015-11-03,14,5,4,1584
7681,USER0077,QD1011,Android,2015-11-03,7,4,4,1512
5554,USER0078,QD1009,Android,2015-11-03,9,5,4,1476
3940,USER0079,QD1009,Android,2015-11-03,7,3,4,792
7838,USER0080,QD1007,IOS,2015-11-03,14,1,4,180
6321,USER0081,QD1004,Android,2015-11-04,12,2,4,1764
7638,USER0082,QD1021,IOS,2015-11-04,14,2,4,0
1533,USER0083,QD1011,IOS,2015-11-04,6,4,4,1584
5329,USER0084,QD1004,IOS,2015-11-04,11,2,4,1764
6830,USER0085,QD1008,Android,2015-11-04,12,1,4,360
3972,USER0086,QD1008,IOS,2015-11-04,7,6,4,540
2021,USER0087,QD1014,IOS,2015-11-04,14,2,4,1080
6128,USER0088,QD1006,IOS,2015-11-04,8,3,4,72
2111,USER0089,QD1008,IOS,2015-11-04,7,2,4,1692
2416,USER0090,QD1004,Android,2015-11-05,10,2,4,1368
7491,USER0091,QD1015,Android,2015-11-05,10,4,4,684
9483,USER0092,QD1015,Android,2015-11-05,13,4,4,72
4696,USER0093,QD1020,IOS,2015-11-05,8,2,4,108
1662,USER0094,QD1019,IOS,2015-11-05,13,3,4,1260
4665,USER0095,QD1016,移动浏览器,2015-11-05,8,6,4,756
5154,USER0096,QD1020,Android,2015-11-06,5,2,4,1656
9088,USER0097,QD1005,IOS,2015-11-06,10,2,4,1692
4752,USER0098,QD1004,Android,2015-11-06,6,2,4,288
9292,USER0099,QD1008,IOS,2015-11-06,12,5,4,1800
1276,USER0100,QD1010,IOS,2015-11-06,6,2,4,648
6054,USER0101,QD1021,IOS,2015-11-06,7,3,4,1188
2719,USER0102,QD1005,移动浏览器,2015-11-06,12,3,4,1260
8700,USER0103,QD1022,IOS,2015-11-07,9,1,4,1260
4387,USER0104,QD1005,Android,2015-11-08,14,6,4,144
2313,USER0105,QD1012,IOS,2015-11-08,12,5,4,756
6520,USER0106,QD1016,Android,2015-11-08,6,5,4,936
2887,USER0107,QD1004,IOS,2015-11-08,12,3,4,1476
6994,USER0108,QD1021,IOS,2015-11-08,11,4,4,1296
7127,USER0109,QD1005,移动浏览器,2015-11-08,13,5,4,1404
2402,USER0110,QD1003,Android,2015-11-09,11,1,4,1584
2840,USER0111,QD1001,Android,2015-11-09,12,1,4,1584
6029,USER0112,QD1007,Android,2015-11-09,12,6,4,36
2006,USER0113,QD1009,Android,2015-11-09,14,4,4,1044
1812,USER0114,QD1021,IOS,2015-11-09,13,4,4,1260
4313,USER0115,QD1018,IOS,2015-11-09,13,5,4,900
1580,USER0116,QD1017,IOS,2015-11-09,7,2,4,1008
8667,USER0117,QD1021,Android,2015-11-10,12,5,4,288
3873,USER0118,QD1015,Android,2015-11-10,8,3,4,1116
1560,USER0119,QD1008,Android,2015-11-10,5,3,4,1728
2925,USER0120,QD1018,IOS,2015-11-10,8,1,4,144
8551,USER0121,QD1018,IOS,2015-11-10,14,2,4,1656
6327,USER0122,QD1014,Android,2015-11-10,13,3,4,612
3091,USER0123,QD1014,IOS,2015-11-10,14,4,4,1152
4818,USER0124,QD1019,IOS,2015-11-10,10,1,4,612
5592,USER0125,QD1013,移动浏览器,2015-11-10,6,4,4,432
6209,USER0126,QD1017,Android,2015-11-11,5,4,4,72
1936,USER0127,QD1008,Android,2015-11-12,11,5,4,108
3246,USER0128,QD1002,IOS,2015-11-12,10,2,4,432
4968,USER0129,QD1002,移动浏览器,2015-11-12,7,5,4,1656
9426,USER0130,QD1021,IOS,2015-11-13,14,3,4,828
7760,USER0131,QD1009,IOS,2015-11-13,15,6,4,36
2414,USER0132,QD1011,IOS,2015-11-13,13,5,4,1692
1472,USER0133,QD1008,IOS,2015-11-13,10,3,4,1044
4146,USER0134,QD1007,移动浏览器,2015-11-13,7,3,4,396
2276,USER0135,QD1001,移动浏览器,2015-11-13,10,1,4,1260
5536,USER0136,QD1017,IOS,2015-11-14,12,6,4,720
5734,USER0137,QD1013,Android,2015-11-14,13,5,4,540
1880,USER0138,QD1015,移动浏览器,2015-11-14,10,4,4,108
4889,USER0139,QD1006,Android,2015-11-15,9,4,4,1764
1315,USER0140,QD1007,IOS,2015-11-15,10,5,4,1764
1046,USER0141,QD1011,移动浏览器,2015-11-15,14,2,4,1800
9320,USER0142,QD1014,IOS,2015-11-16,6,6,4,1296
4540,USER0143,QD1006,IOS,2015-11-16,7,4,4,0
2752,USER0144,QD1001,IOS,2015-11-16,6,1,4,828
6263,USER0145,QD1020,移动浏览器,2015-11-16,6,4,4,1116
9329,USER0146,QD1006,Android,2015-11-17,8,3,5,1008
6135,USER0147,QD1017,Android,2015-11-17,14,5,4,288
4386,USER0148,QD1020,Android,2015-11-17,12,3,4,1080
5783,USER0149,QD1019,Android,2015-11-17,9,5,4,1656
8341,USER0150,QD1004,IOS,2015-11-17,15,3,4,792
7210,USER0151,QD1010,IOS,2015-11-17,8,2,4,1512
7285,USER0152,QD1005,IOS,2015-11-17,8,3,4,1728
6257,USER0153,QD1004,IOS,2015-11-17,6,3,4,576
1972,USER0154,QD1012,IOS,2015-11-17,7,5,4,1332
4850,USER0155,QD1007,移动浏览器,2015-11-17,6,3,4,1332
6556,USER0156,QD1018,Android,2015-11-18,8,5,4,0
3065,USER0157,QD1010,Android,2015-11-18,10,4,4,792
3712,USER0158,QD1010,Android,2015-11-18,7,5,4,1296
4710,USER0159,QD1015,IOS,2015-11-18,11,5,4,144
9367,USER0160,QD1001,移动浏览器,2015-11-18,10,2,4,756
3154,USER0161,QD1019,Android,2015-11-19,9,6,4,1440
9073,USER0162,QD1003,Android,2015-11-19,12,4,4,1800
1055,USER0163,QD1016,Android,2015-11-20,8,4,4,360
9198,USER0164,QD1003,Android,2015-11-20,5,1,4,792
3182,USER0165,QD1019,IOS,2015-11-20,7,4,5,828
4334,USER0166,QD1016,IOS,2015-11-20,11,4,4,1404
1038,USER0167,QD1017,IOS,2015-11-20,10,1,4,72
5842,USER0168,QD1014,移动浏览器,2015-11-20,6,2,4,108
7234,USER0169,QD1015,移动浏览器,2015-11-20,6,3,4,1080
3598,USER0170,QD1021,Android,2015-11-22,11,5,4,1260
3801,USER0171,QD1021,Android,2015-11-22,5,4,4,900
6303,USER0172,QD1002,IOS,2015-11-22,6,4,4,1692
6352,USER0173,QD1013,IOS,2015-11-22,8,4,4,252
5407,USER0174,QD1018,IOS,2015-11-22,5,2,4,972
8418,USER0175,QD1009,Android,2015-11-23,10,4,4,1692
4652,USER0176,QD1002,Android,2015-11-23,9,4,4,1008
9130,USER0177,QD1010,Android,2015-11-23,12,3,4,972
7618,USER0178,QD1004,移动浏览器,2015-11-23,9,2,4,1188
9581,USER0179,QD1011,移动浏览器,2015-11-24,8,3,4,1512
7555,USER0180,QD1020,Android,2015-11-25,8,5,4,1548
9829,USER0181,QD1006,IOS,2015-11-25,13,3,4,828
1453,USER0182,QD1012,IOS,2015-11-25,13,5,4,1224
7471,USER0183,QD1022,移动浏览器,2015-11-25,8,5,4,1620
6403,USER0184,QD1006,IOS,2015-11-26,13,4,4,1044
3028,USER0185,QD1004,IOS,2015-11-26,11,4,4,1476
1348,USER0186,QD1022,IOS,2015-11-26,10,3,4,1584
6090,USER0187,QD1021,IOS,2015-11-26,10,3,4,432
4817,USER0188,QD1013,IOS,2015-11-26,10,4,4,468
8060,USER0189,QD1011,移动浏览器,2015-11-26,11,3,4,252
7494,USER0190,QD1018,移动浏览器,2015-11-26,11,5,4,1548
6432,USER0191,QD1006,Android,2015-11-27,6,3,4,180
1638,USER0192,QD1015,Android,2015-11-27,7,3,4,468
5690,USER0193,QD1017,IOS,2015-11-27,10,5,4,0
7768,USER0194,QD1021,IOS,2015-11-27,12,5,4,864
9486,USER0195,QD1021,Android,2015-11-28,13,2,4,1584
2641,USER0196,QD1017,Android,2015-11-28,8,2,4,1548
2687,USER0197,QD1019,Android,2015-11-28,12,5,4,1080
6378,USER0198,QD1017,Android,2015-11-28,10,2,4,1008
9744,USER0199,QD1019,IOS,2015-11-28,8,5,4,108
2205,USER0200,QD1002,IOS,2015-11-28,12,4,4,1764
5923,USER0201,QD1018,IOS,2015-11-28,6,5,4,288
7453,USER0202,QD1006,IOS,2015-11-28,6,3,4,108
7349,USER0203,QD1018,IOS,2015-11-28,6,3,4,324
3961,USER0204,QD1021,移动浏览器,2015-11-28,8,2,4,432
8550,USER0205,QD1004,IOS,2015-11-29,12,2,4,1692
1347,USER0206,QD1019,Android,2015-11-29,12,5,4,864
2936,USER0207,QD1015,IOS,2015-11-29,8,4,4,1764
9764,USER0208,QD1009,移动浏览器,2015-11-29,10,2,4,1800
1517,USER0209,QD1004,Android,2015-11-30,10,6,4,324
9437,USER0210,QD1021,Android,2015-11-30,7,3,4,1728
2129,USER0211,QD1020,IOS,2015-11-30,9,5,4,1044
8751,USER0212,QD1010,Android,2015-11-30,6,5,4,1188
5948,USER0213,QD1004,Android,2015-11-30,7,4,4,1368
6066,USER0214,QD1003,Android,2015-11-30,5,1,4,1764
9370,USER0215,QD1006,IOS,2015-11-30,6,4,4,1728
1380,USER0216,QD1015,Android,2015-12-01,11,3,4,1404
2972,USER0217,QD1010,IOS,2015-12-01,12,5,4,1152
5666,USER0218,QD1021,IOS,2015-12-01,9,4,4,1656
5038,USER0219,QD1002,IOS,2015-12-01,11,5,4,648
8331,USER0220,QD1006,移动浏览器,2015-12-01,13,4,4,1512
6304,USER0221,QD1013,Android,2015-12-02,11,2,4,792
1701,USER0222,QD1012,Android,2015-12-02,14,1,4,108
8150,USER0223,QD1015,IOS,2015-12-02,6,3,4,180
5546,USER0224,QD1006,IOS,2015-12-02,11,2,4,432
1653,USER0225,QD1020,IOS,2015-12-02,9,1,4,756
6219,USER0226,QD1016,IOS,2015-12-02,14,4,4,1296
9776,USER0227,QD1014,IOS,2015-12-02,9,6,4,576
6124,USER0228,QD1012,移动浏览器,2015-12-02,5,6,4,1440
6851,USER0229,QD1015,Android,2015-12-03,12,2,4,1800
1363,USER0230,QD1007,Android,2015-12-03,8,5,4,1260
4195,USER0231,QD1015,Android,2015-12-03,13,3,4,1656
3975,USER0232,QD1011,IOS,2015-12-03,9,6,4,1692
7289,USER0233,QD1013,IOS,2015-12-03,14,5,4,432
4863,USER0234,QD1001,移动浏览器,2015-12-03,9,6,4,756
3796,USER0235,QD1013,Android,2015-12-04,14,3,4,1296
5152,USER0236,QD1012,Android,2015-12-04,7,3,4,108
2241,USER0237,QD1019,Android,2015-12-04,10,4,4,144
7020,USER0238,QD1009,Android,2015-12-04,12,6,4,612
3213,USER0239,QD1010,IOS,2015-12-04,6,4,4,252
9604,USER0240,QD1011,IOS,2015-12-04,8,2,4,252
1251,USER0241,QD1012,IOS,2015-12-04,12,2,4,504
9405,USER0242,QD1012,IOS,2015-12-05,7,2,4,1188
7793,USER0243,QD1019,IOS,2015-12-05,15,2,4,576
3654,USER0244,QD1005,Android,2015-12-06,6,2,4,108
1302,USER0245,QD1012,Android,2015-12-06,10,2,4,720
8503,USER0246,QD1004,IOS,2015-12-06,13,4,4,504
